year,site,sex,WL,DOY,snow,snow.1,mayjun,mayaug.1
2007,1,m,20.73,189,159.5,158.83,-1.0388,2.662991859
2007,1,m,21.93,196,159.5,158.83,-1.0388,2.662991859
2007,1,m,22.21,203,159.5,158.83,-1.0388,2.662991859
2007,1,m,23.42,203,159.5,158.83,-1.0388,2.662991859
2007,1,m,22.45,217,159.5,158.83,-1.0388,2.662991859
2007,2,f,22.6,196,159.5,158.83,-1.0388,2.662991859
2007,2,f,22.87,196,159.5,158.83,-1.0388,2.662991859
2007,2,m,21.75,196,159.5,158.83,-1.0388,2.662991859
2007,3,m,22.9,196,159.5,158.83,-1.0388,2.662991859
2007,4,f,21.72,210,159.5,158.83,-1.0388,2.662991859
2007,4,f,22.26,224,159.5,158.83,-1.0388,2.662991859
2007,4,m,22.55,196,159.5,158.83,-1.0388,2.662991859
2007,4,m,21.01,196,159.5,158.83,-1.0388,2.662991859
2007,4,m,22.52,224,159.5,158.83,-1.0388,2.662991859
2007,4,m,22.12,224,159.5,158.83,-1.0388,2.662991859
2007,4,m,20.47,224,159.5,158.83,-1.0388,2.662991859
2007,5,f,23.1,189,159.5,158.83,-1.0388,2.662991859
2007,5,m,21.46,196,159.5,158.83,-1.0388,2.662991859
2007,7,m,22.87,224,159.5,158.83,-1.0388,2.662991859
2007,7,m,22.28,224,159.5,158.83,-1.0388,2.662991859
2008,1,f,23.2,210,156.83,159.5,0.1782,2.630860434
2008,2,f,23.5,210,156.83,159.5,0.1782,2.630860434
2008,2,f,22.72,224,156.83,159.5,0.1782,2.630860434
2008,2,f,22.72,224,156.83,159.5,0.1782,2.630860434
2008,2,m,21.18,189,156.83,159.5,0.1782,2.630860434
2008,3,f,23.24,224,156.83,159.5,0.1782,2.630860434
2008,3,m,21.6,210,156.83,159.5,0.1782,2.630860434
2008,3,m,21.5,224,156.83,159.5,0.1782,2.630860434
2008,4,f,21.59,217,156.83,159.5,0.1782,2.630860434
2008,4,m,23.42,203,156.83,159.5,0.1782,2.630860434
2008,4,m,23.1,203,156.83,159.5,0.1782,2.630860434
2008,4,m,22.6,210,156.83,159.5,0.1782,2.630860434
2008,4,m,19.8,217,156.83,159.5,0.1782,2.630860434
2008,4,m,22.04,217,156.83,159.5,0.1782,2.630860434
2008,4,m,21.14,217,156.83,159.5,0.1782,2.630860434
2008,7,f,23.56,217,156.83,159.5,0.1782,2.630860434
2009,1,f,22.4,203,139.33,156.83,0.355,4.024575696
2009,1,f,22.13,203,139.33,156.83,0.355,4.024575696
2009,1,m,21.42,196,139.33,156.83,0.355,4.024575696
2009,2,f,23.25,189,139.33,156.83,0.355,4.024575696
2009,2,f,21.62,196,139.33,156.83,0.355,4.024575696
2009,2,f,22.2,196,139.33,156.83,0.355,4.024575696
2009,2,f,21.91,196,139.33,156.83,0.355,4.024575696
2009,2,f,23.23,203,139.33,156.83,0.355,4.024575696
2009,2,f,23.9,210,139.33,156.83,0.355,4.024575696
2009,2,m,21.17,189,139.33,156.83,0.355,4.024575696
2009,2,m,20.7,196,139.33,156.83,0.355,4.024575696
2009,2,m,21.65,196,139.33,156.83,0.355,4.024575696
2009,2,m,19.56,196,139.33,156.83,0.355,4.024575696
2009,2,m,22.85,203,139.33,156.83,0.355,4.024575696
2009,3,m,21.85,196,139.33,156.83,0.355,4.024575696
2009,4,f,20.5,210,139.33,156.83,0.355,4.024575696
2009,4,m,22.85,217,139.33,156.83,0.355,4.024575696
2009,7,m,21.62,196,139.33,156.83,0.355,4.024575696
2011,1,f,23.5,189,141.66,149.83,-0.8702,2.410806233
2011,1,f,23.83,203,141.66,149.83,-0.8702,2.410806233
2011,1,f,23.15,210,141.66,149.83,-0.8702,2.410806233
2011,1,f,21.82,210,141.66,149.83,-0.8702,2.410806233
2011,1,f,22.48,210,141.66,149.83,-0.8702,2.410806233
2011,1,f,23.25,210,141.66,149.83,-0.8702,2.410806233
2011,1,m,21.34,189,141.66,149.83,-0.8702,2.410806233
2011,1,m,23.77,189,141.66,149.83,-0.8702,2.410806233
2011,1,m,22.22,196,141.66,149.83,-0.8702,2.410806233
2011,1,m,23,210,141.66,149.83,-0.8702,2.410806233
2011,2,f,22.34,189,141.66,149.83,-0.8702,2.410806233
2011,2,f,24.3,189,141.66,149.83,-0.8702,2.410806233
2011,2,f,22.4,196,141.66,149.83,-0.8702,2.410806233
2011,2,f,23.08,210,141.66,149.83,-0.8702,2.410806233
2011,2,f,22.54,210,141.66,149.83,-0.8702,2.410806233
2011,2,f,23.05,210,141.66,149.83,-0.8702,2.410806233
2011,2,f,23.78,224,141.66,149.83,-0.8702,2.410806233
2011,2,m,21.65,189,141.66,149.83,-0.8702,2.410806233
2011,2,m,21.31,189,141.66,149.83,-0.8702,2.410806233
2011,2,m,20.25,189,141.66,149.83,-0.8702,2.410806233
2011,2,m,22.08,217,141.66,149.83,-0.8702,2.410806233
2011,2,m,22.3,217,141.66,149.83,-0.8702,2.410806233
2011,2,m,22.85,217,141.66,149.83,-0.8702,2.410806233
2011,3,f,23,224,141.66,149.83,-0.8702,2.410806233
2011,3,m,20.5,189,141.66,149.83,-0.8702,2.410806233
2011,3,m,22.8,203,141.66,149.83,-0.8702,2.410806233
2011,4,f,24.2,203,141.66,149.83,-0.8702,2.410806233
2011,5,f,22.36,189,141.66,149.83,-0.8702,2.410806233
2011,5,f,23.89,196,141.66,149.83,-0.8702,2.410806233
2011,5,f,23.68,196,141.66,149.83,-0.8702,2.410806233
2011,5,f,22.05,203,141.66,149.83,-0.8702,2.410806233
2011,5,f,22,203,141.66,149.83,-0.8702,2.410806233
2011,5,f,23.23,203,141.66,149.83,-0.8702,2.410806233
2011,5,f,23.52,203,141.66,149.83,-0.8702,2.410806233
2011,5,f,22.25,203,141.66,149.83,-0.8702,2.410806233
2011,5,f,23.51,217,141.66,149.83,-0.8702,2.410806233
2011,5,m,22,203,141.66,149.83,-0.8702,2.410806233
2011,5,m,21.89,203,141.66,149.83,-0.8702,2.410806233
2011,5,m,21.5,203,141.66,149.83,-0.8702,2.410806233
2011,5,m,23.18,203,141.66,149.83,-0.8702,2.410806233
2011,5,m,21.85,224,141.66,149.83,-0.8702,2.410806233
2011,5,m,20.97,224,141.66,149.83,-0.8702,2.410806233
2011,7,f,22.72,203,141.66,149.83,-0.8702,2.410806233
2011,7,f,21,217,141.66,149.83,-0.8702,2.410806233
2011,7,f,22.37,217,141.66,149.83,-0.8702,2.410806233
2011,7,m,22.37,217,141.66,149.83,-0.8702,2.410806233
2011,7,m,22,217,141.66,149.83,-0.8702,2.410806233
2011,7,m,21.92,224,141.66,149.83,-0.8702,2.410806233
2012,2,f,23.3,196,161.83,141.66,-1.7135,2.435501355
2012,2,f,23.2,196,161.83,141.66,-1.7135,2.435501355
2012,2,f,23.23,210,161.83,141.66,-1.7135,2.435501355
2012,2,f,23.42,210,161.83,141.66,-1.7135,2.435501355
2012,2,f,22.51,217,161.83,141.66,-1.7135,2.435501355
2012,2,f,22.86,217,161.83,141.66,-1.7135,2.435501355
2012,2,f,22.2,217,161.83,141.66,-1.7135,2.435501355
2012,2,m,20.42,224,161.83,141.66,-1.7135,2.435501355
2012,2,m,22.88,231,161.83,141.66,-1.7135,2.435501355
2012,3,m,22.5,217,161.83,141.66,-1.7135,2.435501355
2012,4,f,22.4,210,161.83,141.66,-1.7135,2.435501355
2012,4,f,23.2,217,161.83,141.66,-1.7135,2.435501355
2012,4,m,22.07,224,161.83,141.66,-1.7135,2.435501355
2012,4,m,21.45,224,161.83,141.66,-1.7135,2.435501355
2012,4,m,20.7,231,161.83,141.66,-1.7135,2.435501355
2012,5,f,24.42,224,161.83,141.66,-1.7135,2.435501355
2012,5,f,23.65,231,161.83,141.66,-1.7135,2.435501355
2012,5,m,22.7,217,161.83,141.66,-1.7135,2.435501355
2012,5,m,23.05,217,161.83,141.66,-1.7135,2.435501355
2012,5,m,22.89,217,161.83,141.66,-1.7135,2.435501355
2012,7,f,22.62,196,161.83,141.66,-1.7135,2.435501355
2012,7,f,22.26,210,161.83,141.66,-1.7135,2.435501355
2012,7,m,21.85,217,161.83,141.66,-1.7135,2.435501355
2012,7,m,22.2,217,161.83,141.66,-1.7135,2.435501355
2012,7,m,20.68,217,161.83,141.66,-1.7135,2.435501355
2012,7,m,23.33,224,161.83,141.66,-1.7135,2.435501355
2013,1,f,23.77,210,131,161.83,-0.5089,2.799695019
2013,1,f,24.94,203,131,161.83,-0.5089,2.799695019
2013,1,f,24.34,196,131,161.83,-0.5089,2.799695019
2013,1,f,23.74,196,131,161.83,-0.5089,2.799695019
2013,1,f,22.1,196,131,161.83,-0.5089,2.799695019
2013,1,f,22.48,210,131,161.83,-0.5089,2.799695019
2013,1,f,21.77,203,131,161.83,-0.5089,2.799695019
2013,1,f,23.87,203,131,161.83,-0.5089,2.799695019
2013,1,f,25.13,182,131,161.83,-0.5089,2.799695019
2013,1,f,24.02,189,131,161.83,-0.5089,2.799695019
2013,1,m,20.96,196,131,161.83,-0.5089,2.799695019
2013,1,m,22.5,189,131,161.83,-0.5089,2.799695019
2013,1,m,21.79,196,131,161.83,-0.5089,2.799695019
2013,1,m,24.15,196,131,161.83,-0.5089,2.799695019
2013,1,m,21.93,196,131,161.83,-0.5089,2.799695019
2013,1,m,23.07,196,131,161.83,-0.5089,2.799695019
2013,1,m,22.81,196,131,161.83,-0.5089,2.799695019
2013,1,m,22.67,203,131,161.83,-0.5089,2.799695019
2013,1,m,23.48,203,131,161.83,-0.5089,2.799695019
2013,1,m,23.41,203,131,161.83,-0.5089,2.799695019
2013,1,m,22.47,175,131,161.83,-0.5089,2.799695019
2013,1,m,19.96,182,131,161.83,-0.5089,2.799695019
2013,1,m,23.78,189,131,161.83,-0.5089,2.799695019
2013,2,f,23.05,189,131,161.83,-0.5089,2.799695019
2013,2,f,24.38,203,131,161.83,-0.5089,2.799695019
2013,2,f,23.23,203,131,161.83,-0.5089,2.799695019
2013,2,f,24.16,217,131,161.83,-0.5089,2.799695019
2013,2,f,23.37,203,131,161.83,-0.5089,2.799695019
2013,2,f,23.94,210,131,161.83,-0.5089,2.799695019
2013,2,f,23.15,210,131,161.83,-0.5089,2.799695019
2013,2,f,22.96,210,131,161.83,-0.5089,2.799695019
2013,2,f,24.28,210,131,161.83,-0.5089,2.799695019
2013,2,f,24.2,210,131,161.83,-0.5089,2.799695019
2013,2,f,25.03,210,131,161.83,-0.5089,2.799695019
2013,2,f,22.63,210,131,161.83,-0.5089,2.799695019
2013,2,f,24.19,210,131,161.83,-0.5089,2.799695019
2013,2,f,22.23,203,131,161.83,-0.5089,2.799695019
2013,2,m,22.42,189,131,161.83,-0.5089,2.799695019
2013,2,m,24.04,189,131,161.83,-0.5089,2.799695019
2013,2,m,23.52,189,131,161.83,-0.5089,2.799695019
2013,2,m,22.37,189,131,161.83,-0.5089,2.799695019
2013,2,m,23.25,189,131,161.83,-0.5089,2.799695019
2013,2,m,23.49,203,131,161.83,-0.5089,2.799695019
2013,2,m,22.89,203,131,161.83,-0.5089,2.799695019
2013,2,m,22.36,203,131,161.83,-0.5089,2.799695019
2013,2,m,21.71,217,131,161.83,-0.5089,2.799695019
2013,2,m,22.14,210,131,161.83,-0.5089,2.799695019
2013,3,f,24.73,203,131,161.83,-0.5089,2.799695019
2013,3,f,23.47,189,131,161.83,-0.5089,2.799695019
2013,3,f,24.86,203,131,161.83,-0.5089,2.799695019
2013,3,f,24.95,203,131,161.83,-0.5089,2.799695019
2013,3,f,24.05,203,131,161.83,-0.5089,2.799695019
2013,3,f,22.94,182,131,161.83,-0.5089,2.799695019
2013,3,f,22.23,189,131,161.83,-0.5089,2.799695019
2013,3,f,24.31,203,131,161.83,-0.5089,2.799695019
2013,3,m,22.46,189,131,161.83,-0.5089,2.799695019
2013,3,m,22.75,203,131,161.83,-0.5089,2.799695019
2013,3,m,22.02,210,131,161.83,-0.5089,2.799695019
2013,3,m,21.08,189,131,161.83,-0.5089,2.799695019
2013,3,m,21.88,210,131,161.83,-0.5089,2.799695019
2013,3,m,22.57,189,131,161.83,-0.5089,2.799695019
2013,3,m,23.88,189,131,161.83,-0.5089,2.799695019
2013,3,m,23.33,189,131,161.83,-0.5089,2.799695019
2013,3,m,24.75,189,131,161.83,-0.5089,2.799695019
2013,3,m,22.29,189,131,161.83,-0.5089,2.799695019
2013,3,m,24.21,189,131,161.83,-0.5089,2.799695019
2013,3,m,23.26,182,131,161.83,-0.5089,2.799695019
2013,3,m,22.5,217,131,161.83,-0.5089,2.799695019
2013,4,f,22.96,189,131,161.83,-0.5089,2.799695019
2013,4,f,23.88,189,131,161.83,-0.5089,2.799695019
2013,4,f,24.31,203,131,161.83,-0.5089,2.799695019
2013,4,f,22.98,210,131,161.83,-0.5089,2.799695019
2013,4,f,22.69,196,131,161.83,-0.5089,2.799695019
2013,4,f,24.48,210,131,161.83,-0.5089,2.799695019
2013,4,m,20.7,189,131,161.83,-0.5089,2.799695019
2013,4,m,22.95,196,131,161.83,-0.5089,2.799695019
2013,4,m,21.47,203,131,161.83,-0.5089,2.799695019
2013,4,m,23.99,196,131,161.83,-0.5089,2.799695019
2013,4,m,24.11,203,131,161.83,-0.5089,2.799695019
2013,4,m,24.09,196,131,161.83,-0.5089,2.799695019
2013,4,m,22.89,203,131,161.83,-0.5089,2.799695019
2013,5,f,22.33,245,131,161.83,-0.5089,2.799695019
2013,5,f,23.93,210,131,161.83,-0.5089,2.799695019
2013,5,f,25.15,210,131,161.83,-0.5089,2.799695019
2013,5,f,23.97,203,131,161.83,-0.5089,2.799695019
2013,5,f,22.72,203,131,161.83,-0.5089,2.799695019
2013,5,f,23.23,203,131,161.83,-0.5089,2.799695019
2013,5,f,23.47,189,131,161.83,-0.5089,2.799695019
2013,5,f,23.62,203,131,161.83,-0.5089,2.799695019
2013,5,f,23.97,203,131,161.83,-0.5089,2.799695019
2013,5,f,24.07,196,131,161.83,-0.5089,2.799695019
2013,5,f,24.23,210,131,161.83,-0.5089,2.799695019
2013,5,f,24.61,210,131,161.83,-0.5089,2.799695019
2013,5,f,23.2,196,131,161.83,-0.5089,2.799695019
2013,5,f,23.71,196,131,161.83,-0.5089,2.799695019
2013,5,f,24.61,196,131,161.83,-0.5089,2.799695019
2013,5,f,23.72,203,131,161.83,-0.5089,2.799695019
2013,5,f,23.48,203,131,161.83,-0.5089,2.799695019
2013,5,f,24.24,203,131,161.83,-0.5089,2.799695019
2013,5,m,23.42,203,131,161.83,-0.5089,2.799695019
2013,5,m,23,210,131,161.83,-0.5089,2.799695019
2013,5,m,22.97,189,131,161.83,-0.5089,2.799695019
2013,5,m,23.04,189,131,161.83,-0.5089,2.799695019
2013,5,m,19.42,196,131,161.83,-0.5089,2.799695019
2013,5,m,23.02,196,131,161.83,-0.5089,2.799695019
2013,5,m,23.27,196,131,161.83,-0.5089,2.799695019
2013,5,m,21.06,189,131,161.83,-0.5089,2.799695019
2013,5,m,24.02,210,131,161.83,-0.5089,2.799695019
2013,5,m,22.12,203,131,161.83,-0.5089,2.799695019
2013,5,m,21.69,203,131,161.83,-0.5089,2.799695019
2013,5,m,25.63,203,131,161.83,-0.5089,2.799695019
2013,5,m,24.04,203,131,161.83,-0.5089,2.799695019
2013,5,m,23.4,203,131,161.83,-0.5089,2.799695019
2013,5,m,21.72,203,131,161.83,-0.5089,2.799695019
2013,5,m,22.86,203,131,161.83,-0.5089,2.799695019
2013,5,m,23.75,189,131,161.83,-0.5089,2.799695019
2013,5,m,22.61,189,131,161.83,-0.5089,2.799695019
2013,5,m,23.61,189,131,161.83,-0.5089,2.799695019
2013,5,m,23.11,189,131,161.83,-0.5089,2.799695019
2013,5,m,23.72,189,131,161.83,-0.5089,2.799695019
2013,5,m,24.12,189,131,161.83,-0.5089,2.799695019
2013,5,m,22.43,203,131,161.83,-0.5089,2.799695019
2013,5,m,22.31,203,131,161.83,-0.5089,2.799695019
2013,5,m,23.66,210,131,161.83,-0.5089,2.799695019
2013,5,m,22.99,196,131,161.83,-0.5089,2.799695019
2013,5,m,22.2,189,131,161.83,-0.5089,2.799695019
2013,5,m,21.89,189,131,161.83,-0.5089,2.799695019
2013,5,m,23.51,203,131,161.83,-0.5089,2.799695019
2013,5,m,22.41,203,131,161.83,-0.5089,2.799695019
2013,5,m,23.5,203,131,161.83,-0.5089,2.799695019
2013,5,m,23.82,203,131,161.83,-0.5089,2.799695019
2013,7,f,22.75,196,131,161.83,-0.5089,2.799695019
2013,7,f,25.4,196,131,161.83,-0.5089,2.799695019
2013,7,f,21.53,196,131,161.83,-0.5089,2.799695019
2013,7,f,22.42,210,131,161.83,-0.5089,2.799695019
2013,7,f,23.6,203,131,161.83,-0.5089,2.799695019
2013,7,f,24.66,196,131,161.83,-0.5089,2.799695019
2013,7,f,24.32,196,131,161.83,-0.5089,2.799695019
2013,7,f,23.43,189,131,161.83,-0.5089,2.799695019
2013,7,m,24.33,196,131,161.83,-0.5089,2.799695019
2013,7,m,23.74,196,131,161.83,-0.5089,2.799695019
2013,7,m,22.28,210,131,161.83,-0.5089,2.799695019
2013,7,m,22.85,196,131,161.83,-0.5089,2.799695019
2013,7,m,20.13,196,131,161.83,-0.5089,2.799695019
2013,7,m,22.38,203,131,161.83,-0.5089,2.799695019
2013,7,m,22.55,203,131,161.83,-0.5089,2.799695019
2013,7,m,22.47,210,131,161.83,-0.5089,2.799695019
2013,7,m,21.14,196,131,161.83,-0.5089,2.799695019
2013,7,m,22.77,196,131,161.83,-0.5089,2.799695019
2013,7,m,23.19,217,131,161.83,-0.5089,2.799695019
2013,7,m,23.57,189,131,161.83,-0.5089,2.799695019
2013,7,m,24.35,189,131,161.83,-0.5089,2.799695019